tweetId,userId,postedTime,latitude,longtitude,hashtags,text
6.53E+17,21537089,10/9/15 17:39,35.91330923,-86.86516205,{Answers},U.S. judge approves settlement for Lac-Megantic oil train disaster victims http://t.co/3NPqSDE7or #Answers
6.53E+17,710968782,10/9/15 16:58,33.9986,-80.9985,{},After a week of manual labor cleaning out a flooded basement... (Aftershock Carolina Common Lager) http://t.co/M0u404mF91
6.53E+17,218275183,10/9/15 16:45,34.00122228,-84.34669616,{Clemson},More rain for #Clemson football again.
6.53E+17,432036730,10/9/15 16:33,33.8408394,-79.5477371,{prayforsc},#prayforsc @ Prospect PH Church https://t.co/3rLdcEKBMR
6.53E+17,64465376,10/9/15 16:12,35.22483977,-80.84079342,{},Roundup: Charlotte companies lend support for S.C. flood victims (PHOTOS): When historic flooding ravaged many… http://t.co/dQguJTrysW
6.53E+17,47436760,10/9/15 15:44,33.74436137,-84.37718868,{atlfreestuff},#atlfreestuff Free comfy office chair (Powder springs): Free leather office chair minor damage to seat and back… http://t.co/nChSpvIP1a
6.53E+17,3727630453,10/9/15 15:22,36.149,-86.812,{},The rain and clouds are moving in but that didn't stop us from taking a… https://t.co/BrZQfSyfxQ
6.53E+17,455792180,10/9/15 15:13,34.06855644,-80.9532466,{},Gamestop flooded out... I wish I knew . I woulda looted that bitch
6.53E+17,561039197,10/9/15 14:52,36.2282104,-86.708519,{ThunderRolls},Watching the rain on the river! #ThunderRolls @ The River House https://t.co/yV6Ji83pL4
6.53E+17,3171121609,10/9/15 14:51,36.1614085,-86.7767702,{},"Coffee, pouring down rain and as my family calls it ""creepy doll"" perfect day to crawl up on the… https://t.co/WD6GN9nhO6"
6.53E+17,3039106593,10/9/15 14:51,33.50891264,-79.30095771,{},Thank you for not letting Black River flood our house yet. Thank you for… https://t.co/jjW4SGryU2
6.53E+17,259112282,10/9/15 14:47,36.1813194,-86.7559898,{},That moment when the storm knocks out your internet connection in the middle of homework!!!! And I was watchin House. Smh.
6.53E+17,91040606,10/9/15 14:46,36.18167595,-86.73885994,{},This Nashville rain is so great. ☔️
6.53E+17,262900807,10/9/15 14:38,34.069656,-86.772329,{Jeb},Get this #Jeb appointed disaster off the bench before her incompetence gets somebody killed. http://t.co/dL9PcdYFtH
6.53E+17,64465376,10/9/15 14:36,35.22483977,-80.84079342,{},Baptist organization helps Brunswick Co. flood victims clean up their homes: Residents in one heavily-flooded area… http://t.co/Ku4AovzlpH
6.53E+17,20707613,10/9/15 14:11,33.98802373,-81.002617,{},Coach Chad Holbrook and players from the Gamecock baseball team hit a home run as flood relief… https://t.co/DWjSrR5h2K
6.53E+17,158410130,10/9/15 14:03,34.00626263,-81.02779929,{},"""I know how people prey on others"" @Clyburn warns flood victims against potential scammers ""check them out"""
6.53E+17,626168166,10/9/15 12:56,32.793954,-79.952767,{},"Centerpoint is connected with families who have been affected by the recent flood, including one… https://t.co/3pAbF9BtBU"
6.53E+17,606871470,10/9/15 12:30,32.85546461,-80.03921758,"{Friday,blackoctober,benefitconcert,SC}","#Friday October 9, 2015
#blackoctober in Charleston, SC #benefitconcert for the floods in #SC 
Hosted… https://t.co/l3vCfabh1t"
6.53E+17,1406102682,10/9/15 11:51,33.496254,-79.1175537,{},Even this guys had enough of the flood waters... @ The Reserve Golf Club https://t.co/WwlAR9CWJp
6.53E+17,104916123,10/9/15 11:07,33.454151,-79.55028,{gettyimagesnews},"Couch stays dry on top of piano as flood waters inundate home in Andrews, S.C. #gettyimagesnews http://t.co/tSOjCRkCwZ"
6.52E+17,144287906,10/9/15 11:00,33.45,-79.56388889,{},I will never forget covering the South Carolina flood and I will never… https://t.co/9RkaGGzFqy
6.52E+17,199368470,10/9/15 10:23,34.04102814,-80.94410456,{floodsc},"Please drop off ice, sodas, beer, gatorades at sites on almost every corner in flood affected areas today! @FANeighbors @columbiasc #floodsc"
6.52E+17,205318443,10/9/15 10:22,34.03086212,-81.09866163,{thrive},"We just arrived in Columbia, SC and are ready to help with flood relief! movementmtg #thrive @… https://t.co/55AZzXrN3C"
6.52E+17,985567826,10/9/15 9:53,33.863533,-83.972645,{garagesale},@DChandleyFOX5 Is it suppose to rain all day Saturday around snellville area? #garagesale
6.52E+17,2296332602,10/9/15 9:30,35.9729,-83.9422,{},There is a storm a brewing over Ayres and SEC Nation today. Could it be that Tennessee is going to… https://t.co/ZJ87xrfpS0
6.52E+17,64465376,10/9/15 9:15,35.22483977,-80.84079342,{},CBJ Morning Buzz: SouthPark evacuated; Taking stock of the racing biz; Netflix makes big gamble (Video): Good… http://t.co/wzEToCD3fQ
6.52E+17,64465376,10/9/15 8:59,35.22483977,-80.84079342,{},"Authorities: Mall evacuated, 4 with possible carbon monoxide: Authorities say a shopping mall in North Carolina had… http://t.co/EDcPzPumSS"
6.52E+17,541180203,10/9/15 8:56,35.53965,-82.55095,{},The rain let up and left us with a dramatic sky and and an entire castle to ourselves.… https://t.co/7sCxDJVxY7
6.52E+17,14833243,10/9/15 7:52,35.7081299,-83.5595703,{},2 miles in the hilly parking lot at crazy high elevations just before the rain and bears show up!… https://t.co/7Jyw8Bkclu
6.52E+17,251428122,10/9/15 7:01,33.74151444,-79.44470169,{},"Another 12 hour shift and more rain coming. (@ SCDOT Hemingway Section Shed in Hemingway, SC) https://t.co/9fgpaw14Ph"
6.52E+17,28918980,10/9/15 6:20,36.07735878,-79.82103047,{socialmedia},Penn-Harris-Madison officials face a social media storm after teen's suicide -… http://t.co/btdoR9P1pu #socialmedia http://t.co/0BtdT64rcf
6.52E+17,28918980,10/9/15 0:36,36.07734156,-79.82107727,"{NC,NorthCarolina}",North Carolina guardsmen to help South Carolina with flood recovery -… http://t.co/J9qr79VPsO #NC #NorthCarolina http://t.co/erUMZbLm1M
6.52E+17,71096178,10/8/15 23:09,32.76196083,-80.10663022,"{flood,southcarolina,charleston}","Another day working in the Charleston floods.
#flood #southcarolina #charleston @ Main Road https://t.co/XsYUsT0pRM"
6.52E+17,64465376,10/8/15 23:03,35.22483977,-80.84079342,{},"4 taken to hospital, Southpark Mall evacuated after possible Hazmat situation: WBTV was at the scene where multiple… http://t.co/ncHybr7ljD"
6.52E+17,235247851,10/8/15 22:22,34.0006,-81.0442,{},"Volunteers help to clean up a flood damaged home in the Gills Creek area this morning in Columbia,… https://t.co/rCf3nPRJfP"
6.52E+17,305124801,10/8/15 22:19,32.6548602,-79.94001396,"{instakirby,instasimba,adoptdontshop}",Post flood activities with the main men in my life 🐶 #instakirby #instasimba #adoptdontshop… https://t.co/XyEGTtJOYx
6.52E+17,926465623,10/8/15 21:32,33.97725264,-81.2298781,{},Gotta love humor even when something as bad as all the flooding has… https://t.co/JX1xhdkI0X
6.52E+17,59165715,10/8/15 21:29,34.8165207,-82.6112976,{},$10 all profits will go to helping flood victims. @ Dominion Signs &amp; Stuff https://t.co/UDIJeK1yvX
6.52E+17,16111173,10/8/15 21:06,34.0006,-81.0442,{},"All pets are ok, but this vet clinic was destroyed by floodwaters. With the help of friends,… https://t.co/X7sFnI4tZn"
6.52E+17,34915645,10/8/15 21:05,33.9634644,-80.9716763,"{Columbia,SCFloods}",My kiddos watching a movie earlier this week while the rain was hitting #Columbia #SCFloods @… https://t.co/UoFFAIODN4
6.52E+17,19277709,10/8/15 20:27,33.64002717,-84.71994256,"{tbt,Krew}",#tbt to @tomorrowworld when the mud and rain didn't affect our #Krew… https://t.co/YdGdlCfgUs
6.52E+17,15220806,10/8/15 20:13,33.50044275,-86.80541283,{},"@AshleyTu0829 rain is very possible, but seriously doubt it is rained out"
6.52E+17,473147936,10/8/15 20:05,34.92863229,-80.67923139,{tbt},Throwback to when we got all dressed up just for a horse race in the rain #tbt 🏇🏼💕 @ Queen's Cup… https://t.co/Yb5G2Aqk3X
6.52E+17,33559218,10/8/15 19:51,34.0561,-80.9331,{},"Considering the floods and the damages, today was beautiful! There is a blessing through it all. God… https://t.co/hca2ATYHhj"
6.52E+17,64465376,10/8/15 19:01,35.22483977,-80.84079342,{},"Volunteers help clean flood victims' homes as they wait for FEMA, insurance adjusters: Thursday, flood victims… http://t.co/N7VDMD8KEc"
6.52E+17,19277709,10/8/15 18:52,33.64002717,-84.71994256,"{tbt,Krew}",#tbt to @tomorrowworld when the mud and rain didn't affect our #Krew… https://t.co/ECdAiS8Zjg
6.52E+17,1895848478,10/8/15 18:45,33.97145713,-81.02835333,{},"We've got prizes, donations for flood survivors and beer! 🍻 see you at @swampcabbagebru tonight! http://t.co/jj5sL3CQuc"
6.52E+17,14088487,10/8/15 18:38,33.98319782,-80.96573492,{},Working out of wltx Columbia to help out with flooding coverage. @ WLTX News19 https://t.co/smchf1ganf
6.52E+17,198248101,10/8/15 18:05,34.67919422,-82.84343833,{},It may have flooded but Death Valley was rockin' @ Memorial Stadium -… https://t.co/2Pqapvac0e
6.52E+17,363234788,10/8/15 17:40,36.15943753,-86.77801004,"{homeopener,SMASHVILLE,preds,predspride,NashvillePredators}",Calm before the storm in the #homeopener   for #SMASHVILLE #preds #predspride #NashvillePredators… https://t.co/f654qQDPpN
6.52E+17,348125852,10/8/15 17:27,34.0006,-81.0442,{},"Just met with American Red Cross disaster reps, Mary and Wayne, and we have a location for the… https://t.co/mcJzvCsyzc"
6.52E+17,28918980,10/8/15 17:18,34.22609078,-77.94568491,"{Wilmington,ilm}",#Wilmington NCDOT to put in temporary road on flooded Edgewater Club Road… http://t.co/JqyqBsO8WA #ilm @Wilmington_ http://t.co/b2rxlYWVG0
6.52E+17,19212394,10/8/15 17:04,34.0006,-81.0442,"{unbelievable,samaritanspurse,scflood}",Today I saw the aftermath of the flood with my own eyes... #unbelievable #samaritanspurse #scflood @… https://t.co/vJY5BH0FXu
6.52E+17,2973873771,10/8/15 16:29,32.66917562,-79.90839169,{},"Thanks for rescuing me from the flood, showing me around Charleston,… https://t.co/AgmkZd0KMa"
6.52E+17,2189205949,10/8/15 15:52,33.8026085,-84.4214325,{},Oh you know just making it rain with @travisporter! Sike nah just rapped up a dope interview with… https://t.co/3NTub6D0Qc
6.52E+17,410272797,10/8/15 15:48,36.1620451,-81.8743763,"{Leesmcrae,beechmountain}","The rain is returning. Doesn't campus look beautiful in the fall? 

#Leesmcrae #beechmountain @… https://t.co/ft1a9NTtxJ"
6.52E+17,2730559127,10/8/15 15:35,32.9209338,-80.10561894,{naturalhair},"I wish my job would let me color! 😍RT ""@HIFTBABG: Heat damage wash n go vs camouflage style #naturalhair (old pics) http://t.co/KnOsGQF9kC"""
6.52E+17,139748150,10/8/15 15:28,34.83642277,-82.37113179,{},I am broadcasting live with @hot981 collecting your donations for our friends affected by the floods… https://t.co/Wb16cV0nnv
6.52E+17,272745742,10/8/15 15:08,34.0633,-81.1464,{},Humbling experience working disaster relief for the victims of the flood. Hopefully we made an impact… https://t.co/ipUKNbR055
6.52E+17,2465755692,10/8/15 14:54,32.6091717,-82.3356185,{},Still asking everyone to keep the flood victims of South Carolina in your thoughts
6.53E+17,584006651,10/11/15 13:55,34.012654,-81.0465115,"{scflood,concert}","Sunday benefit concerts to help flood victims http://t.co/JbDEqzXfUk
@mgwv @retweet @retweetgroup #scflood #floodvictims#benifit #concert"
6.53E+17,19026682,10/10/15 14:36,33.7717187,-78.79838254,"{scflood,raingoaway}",Smh..... Another inch of rain today##scflood #raingoaway @ Dunes Cove https://t.co/Tn4einlsDm
6.53E+17,30059111,10/10/15 12:59,33.9325058,-79.9418951,"{prayforsc,scflood,SCFloods,SCStrong,FamouslyStrong}","Please join to share, follow, &amp;  access useful information. #prayforsc #scflood #SCFloods #SCStrong #FamouslyStrong
https://t.co/h3OgrigPdn"
6.53E+17,30059111,10/10/15 12:36,33.9324922,-79.9418708,"{prayforsc,scflood,SCFloods,SCStrong}",Another dam is about to break #prayforsc #scflood #SCFloods #SCStrong
6.51E+17,32555708,10/5/15 20:57,34.0910975,-118.3067859,"{rainfall,flooding,thisdoesnthappenhere,justwet,muchneeded}","Real rain in LA, who'd a thunk it?! #rainfall #flooding #thisdoesnthappenhere #justwet #muchneeded… https://t.co/kICBc1v1Xy"
6.51E+17,56028849,10/5/15 17:26,26.60044785,-80.14302635,"{SCFlood,palmbeach}",Our new client ms Bennett water heater loss garage and den flooded #SCFlood #palmbeach @ Homes of… https://t.co/PvEg7Xlt2I
6.51E+17,1116189313,10/4/15 0:19,37.8058014,-122.2399216,"{Armenianbazaar,stvartans,armenian,food,aftermath}","The damage has been done. And it was wonderful!
#Armenianbazaar #stvartans #armenian #food #aftermath… https://t.co/X50hGskKfu"
6.50E+17,45645056,10/2/15 8:26,36.8345,-76.0872,"{waterquality,flooding}",It's a little bit wet out there! Help #waterquality and keep #flooding down! Keep your storm drains… https://t.co/gzmNr0vc4v
6.49E+17,420138771,10/1/15 3:49,14.42358718,121.0297074,"{stranded,aftermath}",And then the rain started to fall.. #stranded #aftermath @ Alabang Town… https://t.co/likgtC94OH
6.52E+17,344236684,10/7/15 11:47,32.31844835,-90.18124424,"{GeauxTigers,PrayForSC}",LSU playing in BR this weekend is awesome but still prayers out to South Carolina with this flooding #GeauxTigers #PrayForSC
6.52E+17,162202658,10/7/15 2:57,54.88463451,-1.59807065,"{shouldhaveusedaboat,flood,northeasthour,ouston,countryside}",When the country lanes flood #shouldhaveusedaboat #flood #northeasthour #ouston #countryside @ Ouston https://t.co/ZC2c5Zi4N1
6.52E+17,24355235,10/7/15 0:11,34.13786835,-118.3546404,"{goodtimes,universalstudios,flood,subway}",Help us! The subway is flooding! - Universal Studios #goodtimes #universalstudios #flood #subway… https://t.co/3SUtUdC5pM
6.53E+17,46559418,10/11/15 17:26,32.78555556,-79.93694444,{},"Despite the recent flooding, Charleston is beautiful. I find so much… https://t.co/nGVTvYQ61A"
6.53E+17,391529464,10/11/15 17:12,36.2193604,-81.6853714,"{murphys,Shihtzu,boone}","Why do they bring me on these trips? Waiting out the rain in Boone at #murphys 
#Shihtzu #boone… https://t.co/N5180B5uh7"
6.53E+17,378938565,10/11/15 17:10,35.78264292,-83.55100957,{},"Hiking in the rain was worth it, I guess 🌲 @ Smoky Mountains https://t.co/wYE3b5KAJz"
6.53E+17,28918980,10/11/15 16:55,35.59499505,-82.5516665,"{Asheville,avl}",#Asheville More than 500 in North Carolina's Guard help in flood relief - WLOS http://t.co/i0AwcscaYD #avl @asheville_
6.53E+17,190836562,10/11/15 16:53,34.06589438,-80.96148474,"{prayforsc,area57}",S/o to @djchuckt  mobeatzsc we out here working #prayforsc #area57 @ Columbia Place Mall https://t.co/EdV3l0d8BM
6.53E+17,28918980,10/11/15 16:48,36.07734156,-79.82107727,"{NC,NorthCarolina}",SC flooding highlights dam safety issues in NC - http://t.co/ys0MNNwBG4 http://t.co/Tbtp6ikwwY #NC #NorthCarolina http://t.co/uYfwMCsq8J
6.53E+17,153118086,10/11/15 16:03,33.782498,-84.388058,{},3 ways Microsoft's next incredible product can avoid the Kinect disaster http://t.co/aa7Cc0zZ33
6.53E+17,14314011,10/11/15 15:47,33.7042,-78.8755,"{music,myr,MyrtleBeach,MomentOfMyrtle,U2}","""After the flood, all the colors came out."" --U2  #music #myr #MyrtleBeach #MomentOfMyrtle #U2 @… https://t.co/6LIpR3abb8"
6.53E+17,28918980,10/11/15 15:46,36.07734156,-79.82107727,"{NC,NorthCarolina}",More than 500 in North Carolina's Guard help in flood relief - Military… http://t.co/AUW3T72IgR #NC #NorthCarolina http://t.co/DtxoB82gTE
6.53E+17,595082542,10/11/15 15:41,33.90864311,-84.22531523,"{ScaryFunTimes,OctoberFestivities}",One last pic from last night's fun! So glad it didn't rain on us! #ScaryFunTimes #OctoberFestivities… https://t.co/oGigiEaiBR
6.53E+17,311690076,10/11/15 15:18,33.99890185,-81.03075301,{},Although the @uofsc suffered no significant damage you don't have to look… https://t.co/j4xjpBQZ3G
6.53E+17,2468691387,10/11/15 15:11,34.0036327,-81.0260451,{},Still sandbaging due to the flood. The extra rain over the weekend didn't… https://t.co/opCOr53puj
6.53E+17,360271554,10/11/15 14:56,33.95254876,-81.12872749,{},Helping feed Service Members between their shifts of helping with the flood. Thanks Good Guys… https://t.co/i7f14KZAlH
6.53E+17,218275183,10/11/15 14:42,34.00134717,-84.34685457,{},@D_Ross3 @Cubs seeing dykstra have a full old style poured on him on 8.8.88 &amp; then coming back the next night after the rain shortened game
6.53E+17,28918980,10/11/15 13:44,36.07734156,-79.82107727,"{NC,NorthCarolina}",More than 500 in North Carolina's Guard help in flood relief - WBT http://t.co/rQBBSaS8h8 #NC #NorthCarolina http://t.co/AIHAT38GTV
6.53E+17,190836562,10/11/15 13:23,34.06589438,-80.96148474,{},We not playing today we going to give the flood victims water its so needed... please help out ppl… https://t.co/VTpsjf9Ef0
6.53E+17,199509057,10/11/15 13:15,33.8381,-79.0561,{},"This flood has been quite the ride, but we made it through. Thanks for all of the people that helped… https://t.co/E85Utk9q2t"
6.53E+17,25349938,10/11/15 13:05,34.85170763,-82.3985843,{},Yesterday in the rain vs. a nice day today. @ Fall for Greenville https://t.co/vz3VuI1uSp
6.53E+17,321649962,10/11/15 13:03,36.13225521,-81.6781469,{},Took a day trip to Boonetown yesterday with the fam. Even the rain and… https://t.co/TDFPrfDwlx
6.53E+17,450277060,10/11/15 12:35,34.98390222,-79.02206379,{},True friends stand in the rain waiting in line to be scared witless while you dance like a fool on… https://t.co/DI7I0nD8Ue
6.53E+17,119205657,10/11/15 12:17,35.77742,-78.6396027,"{ineedcoffee,downtownraleigh}",Opening up early for the foodies!!! The quiet before the storm #ineedcoffee #downtownraleigh… https://t.co/Pt0YslCPPt
6.53E+17,1473508651,10/11/15 12:07,33.7864019,-79.0221001,{},I just want to go study down by cox ferry but the whole things flooded😟
6.53E+17,1507109665,10/11/15 11:54,35.35243038,-80.68553723,{},Weathered the rain yesterday and enjoying the sunshine today with my absolute favorite ❤️ @cd_johns… https://t.co/wewtAjepEY
6.53E+17,178998822,10/11/15 11:52,34.85170763,-82.3985843,{fallforgreenville},Thanks to everyone who came out in the rain to check out @dead27s set at #fallforgreenville. We had a… https://t.co/dIgEFV0tFY
6.53E+17,2517672987,10/11/15 11:51,36.4367638,-83.5767441,{},fav cheerleader is also my bff &amp; pretty cute even in the rain @ Claiborne High School https://t.co/TEzlKw6LEt
6.53E+17,517868843,10/11/15 11:17,35.61916667,-82.32555556,{Perseverance},"Funny thing is, we knew it was going to rain #Perseverance @ Black Mountain, North Carolina https://t.co/bJYpbRsBSg"
6.53E+17,95666059,10/11/15 10:57,35.88453569,-78.5490486,{},"The rain ended, skies are blue, and the fields are dry(ish).  All set for soccer @caslnc soccer games… https://t.co/w3sHcCpOTm"
6.53E+17,30059111,10/11/15 10:53,33.9324848,-79.9417724,{},"https://t.co/Pvu45pFUbS
Please join for useful flood info"
6.53E+17,364557497,10/11/15 10:37,35.73223998,-81.34031373,{},Dancing in the rain yesterday was fun! Can't wait til next year.… https://t.co/ABqsV7Lztz
6.53E+17,175255925,10/11/15 10:06,34.02530339,-81.03902934,{platelet},Platelet donation day. LOTS of donated water outside for flood victims. #platelet... https://t.co/DSZWOwAOHJ http://t.co/JDpTPebmlq
6.53E+17,14088487,10/11/15 9:32,34.0006,-81.0442,{},"Still working out of wltx while Columbia recovers from flooding. @ Columbia, South Carolina https://t.co/vuVBT8BKIM"
6.53E+17,2902785010,10/11/15 9:09,35.1672851,-80.8913878,{},"Today at NFCC - the Word is ""In midst of the storm, your storm Jesus says , 'Come to me'"" - Sr. Pastor RJ Davis"
6.53E+17,2975850065,10/11/15 9:00,33.99861513,-81.01635068,{},Solid alumni weekend @sc_aepi always a good time rain or shine. 💯 @… https://t.co/IT7HEAyWXW
6.53E+17,28918980,10/11/15 8:39,36.07734156,-79.82107727,"{NC,NorthCarolina}",NC National Guard aiding in SC flood recovery - http://t.co/ys0MNNwBG4 http://t.co/hkyqcoyKbN #NC #NorthCarolina http://t.co/vnxpFxOLov
6.53E+17,21537089,10/11/15 8:05,35.91330923,-86.86516205,{Answers},Significant losses likely after storm http://t.co/jeZDbQAeNQ #Answers
6.53E+17,100011289,10/11/15 1:04,35.2167206,-80.8551025,"{Show2,MatKearney}","Charlotte! I'm so glad the rain doesn't stop you! Thank you, I had a blast! #Show2 #MatKearney… https://t.co/X0qpYTgJRt"
6.53E+17,23244977,10/10/15 23:57,35.949572,-81.926778,{},Today was the best day I've had in ages. Taking chances pays off even amidst the harshest rain @… https://t.co/EO2DwJkjOz
6.53E+17,410245401,10/10/15 23:53,33.8075153,-81.0575569,{},Sad the rain didn't let up but it was fun tonight while it lasted. You… https://t.co/CKg3cbQQom
6.53E+17,176620964,10/10/15 22:44,35.99528394,-79.59256767,{},Even though we got stuck in the rain I still had fun with these fools… https://t.co/sOVjpnx7P3
6.53E+17,1852745209,10/10/15 22:41,36.13052414,-80.2548918,{},That girl right there is the perfect storm ☔️ @ Wake Forest Univ. BBT… https://t.co/XEP4T6PjAk
6.53E+17,834002803,10/10/15 22:23,35.35243024,-80.68553531,{},So as it turns out do to rain were gonna race at 12:30 tomorrow... But… https://t.co/FTw7iL2CiB
6.53E+17,3407873835,10/10/15 22:15,35.9472475,-83.5767744,{},South Carolina's flooding is so bad; I saw a alligator hitch hiking to Arizona.
6.53E+17,246593057,10/10/15 22:12,34.318,-84.5529,{},The rain finally ended up moving out &amp; I got a good day of riding in at one of my favorite local… https://t.co/DmCpfhPYDk
6.53E+17,232398633,10/10/15 22:08,33.86642,-84.33631,{},more rain this evening could still result in flash flooding... .a strong upper level storm system will move over... http://t.co/NF0RnEESav
6.53E+17,2510914129,10/10/15 22:06,33.7097678,-84.3793166,{},"""@sq_forrever27: @JustMoonie damn near bout to walk out there and ask the rain what's crackin you trying to fuck up my folks ponytail😂😂""😂😂"
6.53E+17,217568375,10/10/15 22:05,34.1049652,-84.4932785,{},after this pic was taken storm smashed the watermelon on the ground and then we all started stepping… https://t.co/dphkYzxLBW
6.53E+17,378981415,10/10/15 21:59,34.67896391,-82.84294507,{},Looks like the rain loves tiger victories just as much as we do ☔️ @… https://t.co/iGEIKhmHe6
6.53E+17,2276188481,10/10/15 21:55,34.8144112,-82.3267975,{},"Although it was a stormy game, I wouldn't wanna sit through the rain with… https://t.co/aP9XwGYK41"
6.53E+17,87084096,10/10/15 21:51,33.9092254,-83.902358,"{rainphotography,atlphotographer,atl,photo,photography}",The rain makes a comeback. ☔️ #rainphotography #atlphotographer #atl #photo #photography… https://t.co/0gjLZz7jIX
6.53E+17,189193348,10/10/15 21:35,35.2648315,-80.8803406,{LiveBroadCast},A lil rain ain't never hurt nobody! @j_miami @v1019fm incognito98 #LiveBroadCast… https://t.co/d92wRj8utq
6.53E+17,24390937,10/10/15 21:31,32.61187112,-80.02320428,"{bricetobe,foxevents,oceancourse,kiawah,kiawahwedding}",A little rain doesn't stop this party! #bricetobe #foxevents #oceancourse #kiawah #kiawahwedding… https://t.co/VEEweMlXJa
6.53E+17,64465376,10/10/15 21:28,35.22483977,-80.84079342,{},Torrential downpour causes flooding: New Hanover County Dispatch is receiving reports of flooding in the Carolina… http://t.co/BkvteESs40
6.53E+17,2329629919,10/10/15 21:20,35.32002455,-80.84132299,{},Cold rain at Fairview North Carolina funk fest .... Eeeee @ Funkfest 2015 Charlotte Nc https://t.co/m1jmxyVc8H
6.53E+17,2510914129,10/10/15 21:19,33.709681,-84.3792621,{},"""@JustMoonie: Hating ass rain tried to get my ponytail wet""😂😂 u hell Cuz"
6.53E+17,163028157,10/10/15 21:03,35.24302548,-80.76210484,{},A hard day packing in the rain with Dottie and Bill. Now it is time for a good night's sleep. @… https://t.co/Nho46hRlFb
6.53E+17,276099477,10/10/15 21:02,35.53965,-82.55095,{},We weathered the storm and spent the day searching for our future Vanderbilt husbands. ☕️☔️👯🏰… https://t.co/gLFubHzHUs
6.53E+17,242348677,10/10/15 21:00,34.67426672,-83.00864811,{},Maybe dabo is just tired of the rain too
6.53E+17,147694616,10/10/15 20:58,33.42793799,-86.71138495,{},justen loves the tide @ Buffalo Wild Wings https://t.co/Ol7jG6j01b
6.53E+17,47795422,10/10/15 20:50,36.2994499,-86.6980362,{EndlessShrimp},Back at it wit the #EndlessShrimp lobster taters etc *side note I will not flood the timeline and… https://t.co/ILzef9T9yI
6.53E+17,215168170,10/10/15 20:50,33.74070661,-84.34618037,{themarvelartshow},Dope storm piece from @jonquellove at @blackowltattoos #themarvelartshow @ Black Owl Tattoo &amp; Art… https://t.co/pvWIeffD7g
6.53E+17,1134640334,10/10/15 20:48,32.61812937,-80.18554339,{salthousecatering},The rain gods were on our side today...Finally! @chasteaplant pinnaclecharleston #salthousecatering… https://t.co/6JbyijgWMD
6.53E+17,231346103,10/10/15 20:31,34.8545113,-81.0921097,{},Had a great time at Hannah and Michael's wedding! Congratulations! The rain didn't keep it from being… https://t.co/lCxYFSOKyE
6.53E+17,25858236,10/10/15 20:20,35.43785858,-80.86688507,{bowling},New Jersey schackerts in for a visit and rain dampens plans #bowling… https://t.co/SI6ZaUjUsP
6.53E+17,353244970,10/10/15 20:16,33.8413377,-84.36847721,{NewlyWoods},"True friends stay by your side, rain or shine! #NewlyWoods @ 3109 Piedmont Estate and Gardens https://t.co/S1HDy8E7pe"
6.53E+17,811569523,10/10/15 20:10,34.6489513,-86.03964502,{},"you, homecoming, and rain put me in a good mood😊 9/100 @ Pat Trammell Stadium https://t.co/ev2HUcYCzz"
6.53E+17,1403162539,10/10/15 20:07,34.6849,-82.8148,{},I'm down to sitting in the rain any day as long as I'm with you and we… https://t.co/bGzTCfTShg
6.53E+17,170845456,10/10/15 19:50,35.1913,-80.8442,"{charlotte,freedompark}",Now why should some rain stop me from enjoying the charming city ... #charlotte #freedompark… https://t.co/HuEMf8RHKQ
6.53E+17,1172539208,10/10/15 19:50,34.1466484,-83.4637909,{},Supposed to rain all day but I'm glad it held off so the Winder Barrow band got to perform their best… https://t.co/RmBEivpoTU
6.53E+17,34567413,10/10/15 19:44,35.22694444,-80.84333333,{},This was only the beginning of the damage we discovered.  Failure of the homeowners hoa to properly… https://t.co/MgrZC5B259
6.53E+17,337718539,10/10/15 19:44,34.67896391,-82.84294507,{},"The field was flooded, but we flooded the field...and met Jordan Leggett 🏈 @ Death Valley - Clemson Univ https://t.co/cS4IZHIVSm"
6.53E+17,558093764,10/10/15 19:34,35.35243024,-80.68553531,{},No rain no gain... @ Charlotte Motor Speedway https://t.co/Yo9fImeW4r
6.53E+17,124330466,10/10/15 19:34,34.67896391,-82.84294507,"{ClemsonFootball,WeTooDeep,AllIn,BeatGT}",We don't let something as pathetic as rain stop us! #ClemsonFootball #WeTooDeep #AllIn #5-0 #BeatGT @… https://t.co/er3HhbHIsZ
6.53E+17,334543025,10/10/15 19:21,34.84511254,-82.39968181,{},Call us Nicki. We let the rain soak in like seasonin. I missed you friend. 😊💜 @ Clemson University https://t.co/th7JwNr16o
6.53E+17,175803542,10/10/15 19:19,34.67607762,-82.8304745,{},Is it even game day if it doesn't rain all day? @ Death Valley Stadium https://t.co/DulsfpxyOi
6.53E+17,933450667,10/10/15 19:10,35.1932,-82.61403333,{},"And the other one :-) 3 waterfalls, 3ish miles. The rain can't stop us! @ High Falls https://t.co/W9PXIVD5Nx"
6.53E+17,190836562,10/10/15 19:02,34.06589438,-80.96148474,{},Who trying to help me build the ark wit all this flood 🚢⛵🐕🐩🐢🐇🐑🐐🐃🐮🐆🐘☔🌂💧🌊 @ Columbia Place Mall https://t.co/iuVsXFEdjd
6.53E+17,348474336,10/10/15 19:00,34.67919422,-82.84343833,{},Best girlfriend award goes to this one for sitting in the cold and rain with me. I love you ❤️ @… https://t.co/cz2APitwh4
6.53E+17,63988764,10/10/15 19:00,35.15199986,-80.83269426,{},Since the rain won't go away... Next event. Time for @PursesWAP in @SouthParkMall.... https://t.co/l4JkykkbY2 http://t.co/xyCZNJYeWG
